UNITID,AWLEVELC,CSTOTLT,YEAR
228705,05,1151,2020
228705,07,592,2020
228705,09,29,2020
228705,10,40,2020
228705,12,6,2020
228723,05,12798,2020
228723,07,3553,2020
228723,09,1471,2020
228723,10,481,2020
228723,12,788,2020
228769,05,8145,2020
228769,07,4868,2020
228769,09,265,2020
228769,10,271,2020
228769,12,100,2020
228778,05,10307,2020
228778,07,2964,2020
228778,09,1309,2020
228778,10,15,2020
228778,12,2398,2020
228787,05,4623,2020
228787,07,3419,2020
228787,09,256,2020
228787,10,243,2020
228796,05,3793,2020
228796,07,1143,2020
228796,09,165,2020
228796,10,28,2020
228802,05,1804,2020
228802,07,912,2020
228802,09,122,2020
228802,10,12,2020
228866,09,66,2020
228875,02,16,2020
228875,05,2117,2020
228875,07,465,2020
228875,09,103,2020
228875,10,39,2020
228884,03,10,2020
228884,05,126,2020
228909,07,379,2020
228909,09,364,2020
228909,10,36,2020
228981,05,230,2020
228981,07,27,2020
229018,05,862,2020
229018,07,530,2020
229027,05,5803,2020
229027,07,1308,2020
229027,09,121,2020
229027,10,120,2020
229027,12,29,2020
229063,05,1001,2020
229063,07,243,2020
229063,09,320,2020
229115,05,6339,2020
229115,07,1652,2020
229115,09,517,2020
229115,10,424,2020
229160,05,322,2020
229160,07,231,2020
229160,09,39,2020
229179,05,2165,2020
229179,07,1467,2020
229179,09,212,2020
229179,10,128,2020
229267,05,545,2020
229267,07,95,2020
229300,05,491,2020
229300,07,708,2020
229300,09,507,2020
229300,10,31,2020
229337,05,1222,2020
229337,07,763,2020
229337,09,492,2020
229337,10,83,2020
229355,02,295,2020
229355,03,1713,2020
229355,05,8,2020
229355,12,197,2020
229416,02,631,2020
229425,02,49,2020
229425,12,23,2020
229504,02,358,2020
229504,03,286,2020
229522,02,14,2020
229540,02,63,2020
229540,03,375,2020
229540,12,122,2020
229656,02,60,2020
229656,12,76,2020
229780,03,164,2020
229780,05,851,2020
229780,07,401,2020
229780,09,7,2020
229799,02,114,2020
229799,03,807,2020
229799,12,109,2020
229814,05,1764,2020
229814,07,827,2020
229814,09,2,2020
229832,02,34,2020
229832,03,202,2020
229832,12,64,2020
229841,02,134,2020
229841,03,740,2020
229841,12,155,2020
229887,03,10,2020
229887,05,165,2020
230010,02,382,2020
230010,11,252,2020
230010,12,173,2020
230038,05,6684,2020
230038,07,1028,2020
230038,09,212,2020
230047,02,11,2020
230047,03,57,2020
230047,05,665,2020
230056,03,33,2020
230056,12,5,2020
230065,02,75,2020
230065,12,124,2020
230144,02,30,2020
230162,02,494,2020
230162,11,543,2020
230162,12,384,2020
230171,02,398,2020
230171,03,854,2020
230171,05,934,2020
230171,07,30,2020
230171,11,215,2020
230171,12,86,2020
230199,02,43,2020
230205,02,35,2020
230214,02,123,2020
230214,12,13,2020
230366,02,16,2020
230366,05,49,2020
230418,02,181,2020
230418,03,444,2020
230418,12,63,2020
230490,02,368,2020
230490,11,309,2020
230490,12,199,2020
230597,02,98,2020
230597,03,973,2020
230597,05,29,2020
230597,12,291,2020
230603,02,380,2020
230603,03,952,2020
230603,05,1210,2020
230603,07,443,2020
230603,12,24,2020
230621,03,25,2020
230621,05,16,2020
230630,03,8,2020
230630,05,19,2020
230676,02,64,2020
230676,11,274,2020
230676,12,212,2020
230728,02,74,2020
230728,03,1159,2020
230728,05,4090,2020
230728,07,791,2020
230728,09,102,2020
230728,10,114,2020
230728,12,18,2020
230737,02,3344,2020
230737,03,2180,2020
230737,05,3484,2020
230737,07,280,2020
230737,10,5,2020
230737,12,168,2020
230746,02,864,2020
230746,03,3229,2020
230746,11,97,2020
230746,12,525,2020
230764,05,4924,2020
230764,07,2236,2020
230764,09,867,2020
230764,10,645,2020
230782,02,32,2020
230782,03,2614,2020
230782,05,2588,2020
230782,07,331,2020
230782,10,52,2020
230782,12,84,2020
230807,05,458,2020
230807,07,192,2020
230807,09,7,2020
230807,10,9,2020
230816,05,173,2020
230816,07,42,2020
230834,03,4,2020
230834,05,420,2020
230834,07,52,2020
230834,10,2,2020
230852,03,60,2020
230852,05,837,2020
230852,07,360,2020
230852,10,213,2020
230852,12,301,2020
230861,02,37,2020
230861,03,419,2020
230861,12,16,2020
230889,05,50,2020
230889,07,69,2020
230913,02,5,2020
230913,03,46,2020
230913,05,418,2020
230913,07,64,2020
230913,10,3,2020
230959,05,679,2020
230959,07,192,2020
230959,09,5,2020
230977,02,2,2020
230977,03,19,2020
230977,05,8,2020
230995,05,768,2020
230995,07,429,2020
230995,10,10,2020
231004,02,43,2020
231004,12,3,2020
231059,05,396,2020
231059,07,92,2020
231059,10,3,2020
231068,07,42,2020
231095,05,28,2020
231147,07,98,2020
231147,09,142,2020
231147,10,27,2020
231165,02,151,2020
231165,03,304,2020
231165,05,139,2020
231165,07,1,2020
231165,12,3,2020
231174,05,2422,2020
231174,07,490,2020
231174,09,240,2020
231174,10,24,2020
231280,02,34,2020
231411,02,171,2020
231411,03,50,2020
231411,11,58,2020
231420,05,159,2020
231536,02,254,2020
231536,03,447,2020
231536,12,231,2020
231554,03,12,2020
231554,05,169,2020
231554,07,127,2020
231581,05,386,2020
231581,07,23,2020
231624,05,1604,2020
231624,07,729,2020
231624,09,275,2020
231624,10,31,2020
231651,03,38,2020
231651,05,661,2020
231651,07,1112,2020
231651,09,413,2020
231651,10,45,2020
231688,02,12,2020
231697,02,326,2020
231697,03,408,2020
231697,12,295,2020
231712,05,1105,2020
231712,07,63,2020
231721,02,6,2020
231785,02,38,2020
231785,03,390,2020
231785,05,36,2020
231873,02,75,2020
231873,03,108,2020
231873,12,60,2020
231882,02,256,2020
231882,03,220,2020
231882,12,317,2020
231970,07,284,2020
231970,09,171,2020
231970,10,12,2020
232016,02,14,2020
232016,03,34,2020
232016,05,5,2020
232016,12,11,2020
232025,05,212,2020
232025,07,82,2020
232025,09,32,2020
232043,03,1,2020
232043,05,329,2020
232043,07,134,2020
232043,10,21,2020
232052,02,29,2020
232052,03,45,2020
232052,12,55,2020
232089,05,179,2020
232186,05,5867,2020
232186,07,3186,2020
232186,09,469,2020
232186,10,745,2020
232195,02,659,2020
232195,03,901,2020
232195,12,266,2020
232256,05,221,2020
232265,03,1,2020
232265,05,765,2020
232265,07,110,2020
232265,09,82,2020
232265,10,1,2020
232308,05,162,2020
232308,07,67,2020
232414,02,51,2020
232414,03,1048,2020
232414,12,204,2020
232423,05,4677,2020
232423,07,791,2020
232423,09,40,2020
232423,10,46,2020
232450,02,407,2020
232450,03,982,2020
232450,12,316,2020
232557,02,61,2020
232557,03,1121,2020
232557,05,9548,2020
232557,07,8922,2020
232557,09,616,2020
232557,10,887,2020
232557,12,275,2020
232566,05,821,2020
232566,07,158,2020
232575,02,398,2020
232575,03,857,2020
232575,12,335,2020
232609,05,419,2020
232609,07,153,2020
232609,09,343,2020
232609,10,9,2020
232618,02,41,2020
232618,03,89,2020
232618,05,20,2020
232672,05,239,2020
232672,07,138,2020
232672,09,60,2020
232672,10,12,2020
232681,05,1038,2020
232681,07,173,2020
232681,12,27,2020
232706,05,595,2020
232706,07,355,2020
232706,09,35,2020
232706,10,18,2020
232724,03,11,2020
232788,02,166,2020
232788,03,254,2020
232788,12,245,2020
232797,02,135,2020
232797,03,53,2020
232797,05,28,2020
232797,07,21,2020
232797,12,98,2020
232867,02,117,2020
232867,03,465,2020
232867,12,94,2020
232885,03,22,2020
232885,05,122,2020
232919,02,134,2020
232919,12,224,2020
232937,03,1,2020
232937,05,710,2020
232937,07,150,2020
232937,09,6,2020
232946,02,1892,2020
232946,03,5035,2020
232946,12,692,2020
232982,02,92,2020
232982,05,3778,2020
232982,07,1024,2020
232982,09,216,2020
232982,10,234,2020
233019,02,226,2020
233019,03,345,2020
233019,12,67,2020
233037,02,45,2020
233037,03,118,2020
233037,12,81,2020
233082,03,69,2020
233116,02,392,2020
233116,03,536,2020
233116,12,267,2020
233277,03,31,2020
233277,05,1867,2020
233277,07,423,2020
233277,09,56,2020
233277,10,20,2020
233277,12,20,2020
233286,02,41,2020
233286,12,16,2020
233295,05,336,2020
233301,05,125,2020
233301,07,14,2020
233310,02,265,2020
233310,03,343,2020
233310,12,320,2020
233329,02,121,2020
233329,03,31,2020
233329,12,16,2020
233338,03,215,2020
233338,12,6,2020
233356,05,144,2020
233374,02,31,2020
233374,05,823,2020
233374,07,104,2020
233374,09,116,2020
233374,10,24,2020
233374,12,17,2020
233408,02,39,2020
233408,03,124,2020
233426,05,428,2020
233480,02,12,2020
233541,02,16,2020
233541,05,472,2020
233541,07,295,2020
233541,09,226,2020
233541,10,64,2020
233602,05,7,2020
233611,05,167,2020
233639,02,155,2020
233639,03,466,2020
233639,12,331,2020
233648,02,86,2020
233648,03,242,2020
233648,12,147,2020
233666,02,10,2020
233684,02,3,2020
233684,03,199,2020
233684,05,684,2020
233684,07,490,2020
233684,10,9,2020
233718,05,95,2020
233718,07,2,2020
233754,02,297,2020
233754,03,842,2020
233754,12,211,2020
233772,02,74,2020
233772,03,2365,2020
233772,12,1011,2020
233842,07,48,2020
233842,09,2,2020
233897,05,230,2020
233903,02,238,2020
233903,03,247,2020
233903,12,98,2020
233921,03,55,2020
233921,05,6443,2020
233921,07,1428,2020
233921,09,725,2020
233921,10,187,2020
233949,02,78,2020
233949,03,657,2020
233949,12,245,2020
234030,02,44,2020
234030,05,4733,2020
234030,07,1366,2020
234030,09,806,2020
234030,10,237,2020
234076,02,30,2020
234076,05,4171,2020
234076,07,2165,2020
234076,09,806,2020
234076,10,315,2020
234076,12,4,2020
234085,05,372,2020
234119,02,22,2020
234137,03,34,2020
234137,05,17,2020
234137,07,6,2020
234137,09,11,2020
234155,05,643,2020
234155,07,104,2020
234155,09,11,2020
234155,10,12,2020
234164,05,215,2020
234164,07,87,2020
234164,09,21,2020
234173,05,229,2020
234173,07,49,2020
234207,05,446,2020
234207,09,154,2020
234377,02,148,2020
234377,03,316,2020
234377,12,215,2020
234669,02,110,2020
234669,03,1890,2020
234669,05,234,2020
234669,11,55,2020
234669,12,157,2020
234696,02,152,2020
234696,03,291,2020
234696,05,6,2020
234696,11,69,2020
234696,12,140,2020
234711,02,32,2020
234711,03,471,2020
234711,11,76,2020
234711,12,145,2020
234827,05,2500,2020
234827,07,304,2020
234827,10,3,2020
234827,12,35,2020
234845,02,9,2020
234845,03,404,2020
234845,05,68,2020
234845,11,73,2020
234845,12,147,2020
234915,02,15,2020
234915,03,15,2020
234915,05,161,2020
234915,07,362,2020
234915,09,26,2020
234915,10,40,2020
234924,02,100,2020
234924,12,34,2020
234933,02,156,2020
234933,03,1504,2020
234933,05,21,2020
234933,11,10,2020
234933,12,126,2020
234951,02,389,2020
234951,03,541,2020
234951,05,7,2020
234951,11,130,2020
234951,12,672,2020
234979,02,69,2020
234979,03,1152,2020
234979,05,140,2020
234979,11,93,2020
234979,12,96,2020
235024,05,140,2020
235088,02,231,2020
235097,05,2226,2020
235097,07,571,2020
235097,09,35,2020
235097,10,45,2020
235097,12,86,2020
235103,02,112,2020
235103,03,934,2020
235103,05,13,2020
235103,11,159,2020
235103,12,855,2020
235149,02,122,2020
235149,03,1300,2020
235149,11,74,2020
235149,12,290,2020
235158,02,55,2020
235158,12,28,2020
235167,05,789,2020
235167,07,125,2020
235237,02,55,2020
235237,03,1597,2020
235237,05,61,2020
235237,11,8,2020
235237,12,111,2020
235307,02,55,2020
235307,12,20,2020
235316,05,1295,2020
235316,07,640,2020
235316,09,154,2020
235334,02,43,2020
235334,03,344,2020
235334,05,28,2020
235334,11,22,2020
235334,12,110,2020
235343,02,54,2020
235343,03,1565,2020
235343,05,192,2020
235343,11,92,2020
235343,12,700,2020
235352,02,20,2020
235352,12,5,2020
235422,03,3,2020
235422,05,187,2020
235422,07,73,2020
235422,10,11,2020
235431,02,64,2020
235431,03,1006,2020
235431,05,69,2020
235431,11,114,2020
235431,12,67,2020
235501,02,35,2020
235501,12,384,2020
235547,05,50,2020
235547,07,123,2020
235547,09,123,2020
235547,10,4,2020
235547,11,6,2020
235583,02,45,2020
235583,12,3,2020
235671,02,77,2020
235671,03,283,2020
235671,11,137,2020
235671,12,241,2020
235699,02,178,2020
235699,03,467,2020
235699,05,64,2020
235699,11,89,2020
235699,12,243,2020
235750,02,31,2020
235750,03,477,2020
235750,11,37,2020
235750,12,22,2020
236018,02,26,2020
236018,12,28,2020
236072,02,86,2020
236072,03,438,2020
236072,05,55,2020
236072,11,67,2020
236072,12,294,2020
236133,02,1,2020
236133,03,6,2020
236133,05,259,2020
236133,07,173,2020
236133,09,9,2020
236188,02,345,2020
236188,03,1136,2020
236188,05,75,2020
236188,11,87,2020
236188,12,684,2020
236212,02,400,2020
236212,03,57,2020
236230,05,685,2020
236230,07,162,2020
236230,09,19,2020
236230,10,1,2020
236230,12,1,2020
236258,02,15,2020
236258,03,304,2020
236258,05,14,2020
236258,11,63,2020
236258,12,219,2020
236328,05,595,2020
236328,07,93,2020
236328,09,75,2020
236382,02,261,2020
236382,03,218,2020
236382,05,23,2020
236382,11,55,2020
236382,12,113,2020
236452,05,302,2020
236452,07,78,2020
236452,10,8,2020
236452,12,125,2020
236504,02,120,2020
236504,03,572,2020
236504,05,26,2020
236504,11,9,2020
236504,12,82,2020
236513,02,84,2020
236513,03,963,2020
236513,05,72,2020
236513,11,26,2020
236513,12,71,2020
236577,02,34,2020
236577,05,647,2020
236577,07,260,2020
236577,09,41,2020
236577,10,151,2020
236595,05,1293,2020
236595,07,652,2020
236595,09,227,2020
236595,10,171,2020
236610,02,58,2020
236610,03,910,2020
236610,11,160,2020
236610,12,342,2020
236638,02,81,2020
236638,03,731,2020
236638,05,33,2020
236638,11,37,2020
236638,12,167,2020
236656,02,64,2020
236656,03,1050,2020
236656,11,28,2020
236656,12,95,2020
236692,02,270,2020
236692,03,862,2020
236692,05,11,2020
236692,11,15,2020
236692,12,227,2020
236708,02,37,2020
236708,03,1021,2020
236708,05,35,2020
236708,11,13,2020
236708,12,60,2020
236744,02,10,2020
236744,12,10,2020
236753,02,101,2020
236753,03,996,2020
236753,05,24,2020
236753,11,122,2020
236753,12,242,2020
236887,02,192,2020
236887,03,645,2020
236887,05,5,2020
236887,11,36,2020
236887,12,86,2020
236896,03,33,2020
236896,05,349,2020
236896,07,99,2020
236939,05,5991,2020
236939,07,937,2020
236939,09,640,2020
236939,10,491,2020
236939,12,246,2020
236948,05,7887,2020
236948,07,4297,2020
236948,09,1436,2020
236948,10,10,2020
236975,02,102,2020
236975,03,728,2020
236975,05,16,2020
236975,11,44,2020
236975,12,74,2020
237011,05,3584,2020
237011,07,241,2020
237011,10,1,2020
237011,12,57,2020
237039,02,62,2020
237039,03,834,2020
237039,05,12,2020
237039,11,68,2020
237039,12,200,2020
237057,05,403,2020
237066,05,536,2020
237066,07,175,2020
237066,10,18,2020
237109,02,30,2020
237109,03,790,2020
237109,05,67,2020
237109,11,151,2020
237109,12,345,2020
237118,03,1,2020
237118,05,122,2020
237118,07,35,2020
237127,02,20,2020
237136,02,5,2020
237136,03,10,2020
237136,05,30,2020
237136,07,3,2020
237145,02,13,2020
237172,02,34,2020
237181,05,78,2020
237181,07,14,2020
237215,03,124,2020
237215,05,178,2020
237215,12,2,2020
237242,02,60,2020
237242,12,3,2020
237303,02,17,2020
237303,12,23,2020
237312,03,113,2020
237312,05,432,2020
237312,07,194,2020
237312,09,112,2020
237321,02,13,2020
237321,12,15,2020
237330,05,351,2020
237330,07,130,2020
237330,10,4,2020
237358,03,35,2020
237358,05,136,2020
237367,03,142,2020
237367,05,592,2020
237367,07,87,2020
237385,03,167,2020
237385,05,159,2020
237437,03,67,2020
237473,02,75,2020
237473,11,27,2020
237473,12,8,2020
237491,02,24,2020
237525,03,113,2020
237525,05,1629,2020
237525,07,794,2020
237525,09,239,2020
237525,10,186,2020
237525,12,4,2020
237543,02,56,2020
237543,11,16,2020
237552,02,26,2020
237552,12,3,2020
237561,02,49,2020
237570,02,27,2020
237570,12,25,2020
237598,03,5,2020
237640,03,9,2020
237640,05,67,2020
237640,07,4,2020
237686,02,99,2020
237686,03,298,2020
237686,05,236,2020
237701,03,211,2020
237701,05,47,2020
237729,02,58,2020
237729,11,22,2020
237783,03,159,2020
237783,05,108,2020
237783,07,108,2020
237783,10,45,2020
237792,05,620,2020
237792,07,48,2020
237792,09,8,2020
237817,02,141,2020
237817,03,233,2020
237844,02,59,2020
237844,12,54,2020
237880,09,194,2020
237899,05,349,2020
237899,07,61,2020
237905,02,35,2020
237905,10,7,2020
237932,03,37,2020
237932,05,400,2020
237932,07,126,2020
237950,05,161,2020
237969,05,231,2020
237969,07,45,2020
237969,09,2,2020
237987,02,6,2020
237987,03,51,2020
237996,02,35,2020
237996,03,301,2020
238005,02,34,2020
238005,12,39,2020
238014,02,85,2020
238014,03,191,2020
238032,05,4517,2020
238032,07,1327,2020
238032,09,588,2020
238078,02,17,2020
238078,05,80,2020
238078,07,51,2020
238078,09,54,2020
238078,10,1,2020
238096,02,16,2020
238175,02,52,2020
238175,12,29,2020
238193,03,14,2020
238193,05,281,2020
238193,07,188,2020
238193,09,3,2020
238193,10,62,2020
238263,02,758,2020
238263,03,1411,2020
238263,10,19,2020
238263,11,783,2020
238263,12,516,2020
238324,05,143,2020
238324,07,17,2020
238324,10,20,2020
238324,12,2,2020
238333,05,307,2020
238397,02,108,2020
238397,03,188,2020
238397,11,275,2020
238397,12,40,2020
238430,05,251,2020
238430,07,298,2020
238430,09,25,2020
238430,12,13,2020
238458,05,543,2020
238458,07,127,2020
238458,09,77,2020
238476,05,612,2020
238476,07,32,2020
238573,05,62,2020
238573,07,1,2020
238616,02,10,2020
238616,03,10,2020
238616,05,558,2020
238616,07,523,2020
238616,09,103,2020
238616,10,72,2020
238661,02,1,2020
238661,05,341,2020
238661,07,148,2020
238661,09,33,2020
238661,10,1,2020
238722,02,690,2020
238722,03,978,2020
238722,11,873,2020
238722,12,982,2020
238759,02,358,2020
238759,03,752,2020
238759,11,743,2020
238759,12,1083,2020
238810,02,10,2020
238810,12,17,2020
238980,03,5,2020
238980,05,505,2020
238980,07,210,2020
238980,10,4,2020
239008,02,268,2020
239008,03,365,2020
239008,11,182,2020
239008,12,190,2020
239017,05,296,2020
239071,03,20,2020
239071,05,119,2020
239071,07,77,2020
239071,09,1,2020
239080,05,293,2020
239080,07,142,2020
239080,09,3,2020
239080,10,3,2020
239105,05,1836,2020
239105,07,702,2020
239105,09,395,2020
239105,10,31,2020
239169,07,50,2020
239169,09,316,2020
239169,10,9,2020
239220,02,170,2020
239220,03,288,2020
239220,11,216,2020
239220,12,158,2020
239248,02,533,2020
239248,03,1091,2020
239248,11,397,2020
239248,12,398,2020
239309,05,135,2020
239318,05,582,2020
239318,07,121,2020
239372,02,309,2020
239372,03,368,2020
239372,11,86,2020
239372,12,430,2020
239390,05,145,2020
239390,07,184,2020
239390,09,19,2020
239390,10,16,2020
239424,07,16,2020
239424,09,3,2020
239442,02,88,2020
239442,03,120,2020
239442,11,95,2020
239442,12,63,2020
239460,02,147,2020
239460,03,494,2020
239460,11,666,2020
239460,12,615,2020
239488,02,821,2020
239488,03,1033,2020
239488,11,913,2020
239488,12,391,2020
239512,05,112,2020
239628,05,129,2020
239637,07,32,2020
239716,05,457,2020
239716,07,33,2020
239716,10,1,2020
239716,12,34,2020
239877,02,16,2020
239877,12,14,2020
239910,02,199,2020
239910,03,244,2020
239910,11,228,2020
239910,12,55,2020
240107,03,1,2020
240107,05,435,2020
240107,07,240,2020
240107,09,19,2020
240107,10,237,2020
240107,12,19,2020
240116,02,441,2020
240116,03,781,2020
240116,11,539,2020
240116,12,572,2020
240125,02,280,2020
240125,03,681,2020
240125,11,587,2020
240125,12,359,2020
240170,02,235,2020
240170,03,610,2020
240170,11,458,2020
240170,12,183,2020
240189,03,180,2020
240189,05,2249,2020
240189,07,519,2020
240189,09,10,2020
240189,10,34,2020
240189,12,106,2020
240198,02,409,2020
240198,03,333,2020
240198,11,572,2020
240198,12,463,2020
240213,07,2,2020
240213,09,6,2020
240268,03,49,2020
240268,05,2142,2020
240268,07,147,2020
240268,09,18,2020
240268,10,34,2020
240268,12,408,2020
240277,03,144,2020
240277,05,1177,2020
240277,07,185,2020
240277,12,26,2020
240329,03,3,2020
240329,05,2053,2020
240329,07,272,2020
240329,09,51,2020
240329,10,38,2020
240338,05,219,2020
240338,07,34,2020
240338,10,16,2020
240365,03,261,2020
240365,05,1809,2020
240365,07,300,2020
240365,09,37,2020
240365,10,28,2020
240365,12,78,2020
240374,05,787,2020
240374,07,146,2020
240374,12,167,2020
240392,02,74,2020
240392,03,173,2020
240392,05,264,2020
240392,07,239,2020
240392,10,69,2020
240417,05,1560,2020
240417,07,309,2020
240417,09,5,2020
240417,12,121,2020
240426,02,1,2020
240426,03,20,2020
240426,05,438,2020
240426,07,143,2020
240426,12,4,2020
240444,05,7529,2020
240444,07,2319,2020
240444,09,1345,2020
240444,10,228,2020
240444,12,2409,2020
240453,03,327,2020
240453,05,4261,2020
240453,07,1233,2020
240453,09,201,2020
240453,10,96,2020
240453,12,390,2020
